time,device,data
2023-02-14T21:57:36.548708,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-14T22:32:11.767125,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-15T14:34:04.918523,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-15T15:08:45.427762,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-15T18:00:56.004677,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-15T19:08:57.483389,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-15T20:18:13.458417,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-15T22:00:48.763434,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T00:52:41.094961,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T01:26:04.381108,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T02:35:16.218615,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T03:43:13.949896,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T04:17:48.938425,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T05:27:02.245228,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T06:01:39.965627,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T06:35:02.787672,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T07:09:39.609055,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T07:44:17.113268,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4653.0
2023-02-16T10:36:08.677560,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T11:10:46.140421,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T11:45:24.391144,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T12:20:04.984467,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T12:54:43.228906,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T13:29:22.534100,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T14:02:45.433315,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T14:37:22.293128,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T15:46:36.245956,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T16:21:12.889575,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T18:38:26.834203,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T19:13:02.383882,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T21:31:27.322281,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T22:06:05.380435,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T23:14:07.294183,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-16T23:48:40.943431,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T03:16:22.391913,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T04:24:19.893344,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T04:58:58.168112,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T05:33:33.691583,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T06:08:10.039158,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T08:25:23.765653,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T08:59:57.790617,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T09:34:34.240281,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T11:18:26.221022,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T12:27:45.084237,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T14:45:07.980789,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T16:29:07.097851,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T17:03:47.547519,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T17:37:12.405668,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T18:46:28.159392,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T19:21:05.251349,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T19:55:42.590049,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T21:39:34.650524,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T22:12:54.339726,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-17T22:47:29.367596,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T00:31:17.564053,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T01:05:53.838488,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T02:48:31.298306,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T03:23:06.322146,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T06:16:11.078879,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
2023-02-18T06:50:49.367379,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4632.0
