time,device,data
2023-02-19T10:08:00.681236,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-02-19T10:11:19.980137,adeef670-4bcd-11eb-b767-3f1a8f1211ba,15536.0
2023-02-19T10:11:45.474606,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-02-19T16:15:05.869775,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-02-19T16:15:49.928680,adeef670-4bcd-11eb-b767-3f1a8f1211ba,15536.0
2023-02-19T16:20:06.872624,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-02-19T20:59:58.889112,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40306.0
2023-02-20T20:51:45.803585,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40306.0
2023-02-21T02:59:55.460956,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40306.0
2023-02-21T06:39:23.783856,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40306.0
2023-02-22T03:07:38.288275,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40087.0
2023-02-22T03:46:28.439943,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40087.0
2023-02-23T02:57:58.265401,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40087.0
2023-02-26T09:11:15.143349,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-02-26T09:11:54.100225,adeef670-4bcd-11eb-b767-3f1a8f1211ba,14920.0
2023-03-02T22:42:54.170164,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40087.0
2023-03-02T22:44:33.319735,adeef670-4bcd-11eb-b767-3f1a8f1211ba,40087.0
