time,device,data
2023-02-14T21:57:54.994446,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T21:59:59.685213,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:07:30.053040,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:08:17.982006,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:09:04.289735,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:11:54.627634,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:12:34.266799,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:13:13.216018,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:13:51.095328,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:14:28.434080,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:15:40.812217,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:16:50.754847,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:19:04.541781,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:19:36.790075,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:19:46.805325,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4933.0
2023-02-14T22:20:40.314399,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:21:11.625026,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:22:13.061126,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:24:12.326452,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:24:41.421323,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:25:10.365005,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:26:07.468087,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:27:59.117725,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:28:26.455149,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:28:53.760684,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:29:47.647414,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:31:59.286460,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:32:25.223088,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:32:50.874021,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:35:22.422670,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:36:36.584707,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:36:49.234965,adeef670-4bcd-11eb-b767-3f1a8f1211ba,4913.0
2023-02-14T22:37:25.425467,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:38:13.827254,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:38:37.806804,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:39:25.609042,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:42:10.125965,adeef670-4bcd-11eb-b767-3f1a8f1211ba,2081.0
2023-02-14T22:42:33.286580,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:43:19.262404,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:44:05.000032,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
2023-02-14T22:44:50.432822,adeef670-4bcd-11eb-b767-3f1a8f1211ba,8101.0
