time,device,data
2023-02-14T21:55:11.253453,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T21:55:59.823505,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T21:58:37.980197,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:00:27.590063,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:02:04.938015,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:02:53.686201,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:04:43.038161,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:05:33.060604,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:06:20.469977,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:07:21.093046,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:09:47.541989,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:10:48.150904,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:11:36.695822,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:13:26.046414,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:14:14.812125,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:15:03.578520,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:18:30.443400,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:19:19.195911,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:20:20.011660,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:21:08.540392,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:22:46.060848,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:23:46.671401,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:24:35.421510,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:25:24.171670,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:26:24.772609,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:28:02.268891,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:29:51.602029,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:30:40.766587,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:32:17.812676,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:33:18.387680,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:34:07.140974,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:34:55.883086,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:35:44.609497,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:36:45.185972,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:40:12.046515,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:41:49.551771,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:44:27.629625,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:46:17.971518,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:50:32.631289,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:52:21.992859,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:53:10.748431,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:54:48.235314,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:55:48.808783,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:57:26.290372,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:59:15.640523,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T23:00:04.377146,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T23:01:41.913350,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-15T14:27:50.625140,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.1
2023-02-15T14:29:28.175840,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.1
2023-02-15T14:30:28.807860,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.1
2023-02-15T14:31:17.590805,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:32:06.404207,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:32:55.210597,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:36:22.247527,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:37:22.898633,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:38:11.684038,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:40:01.123144,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:40:49.900224,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.2
2023-02-15T14:41:38.672480,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:42:27.629936,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:45:54.311431,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:46:54.947623,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:50:21.938124,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:51:10.705428,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.3
2023-02-15T14:51:59.493521,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T14:53:00.142779,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T14:56:27.078517,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T14:58:05.193172,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T14:58:53.417115,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T14:59:54.041222,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T15:00:42.818175,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.4
2023-02-15T15:02:22.226896,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.5
2023-02-15T15:03:22.256930,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.5
2023-02-15T15:05:59.164975,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:06:47.929885,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:07:36.892497,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:09:26.161702,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:10:14.981531,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:11:53.173272,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.6
2023-02-15T15:15:19.496575,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:16:20.105627,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:17:09.215834,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:17:57.691842,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:19:47.152615,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:20:35.843616,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:22:25.285605,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:24:02.846297,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.7
2023-02-15T15:26:41.031308,adeef670-4bcd-11eb-b767-3f1a8f1211ba,21.8
